,date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,station_name,region_name,latitude,longitude,region_id,province_id,province_name
285753,19-01-2015,,25.0,22.1,85.0,0.4,,5.0,290.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285754,20-01-2015,21.0,28.4,22.8,84.0,1.3,0.0,6.0,300.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285755,21-01-2015,20.0,28.0,22.5,86.0,50.5,3.3,3.0,173.0,0.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285756,22-01-2015,20.0,28.2,23.0,84.0,,1.8,6.0,243.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285757,23-01-2015,,26.8,21.9,86.0,0.6,2.5,4.0,300.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285758,24-01-2015,20.0,28.0,23.0,80.0,,2.8,23.0,320.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285759,25-01-2015,20.0,28.4,23.1,85.0,5.9,5.1,3.0,360.0,0.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285760,26-01-2015,,,22.9,82.0,29.3,2.7,4.0,289.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285761,27-01-2015,20.0,27.0,22.0,86.0,0.1,6.1,3.0,10.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285762,28-01-2015,20.0,29.8,23.5,82.0,13.0,0.0,4.0,156.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285763,29-01-2015,20.0,29.6,23.0,82.0,15.6,6.8,6.0,264.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285764,30-01-2015,,30.7,24.0,78.0,24.1,7.4,4.0,257.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285765,31-01-2015,,28.2,24.0,74.0,,9.4,7.0,360.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285766,01-02-2015,20.0,,21.7,91.0,11.5,4.7,3.0,310.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285767,02-02-2015,,28.8,23.3,83.0,11.4,0.2,5.0,280.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285768,03-02-2015,20.0,29.2,23.7,89.0,,6.0,7.0,277.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285769,04-02-2015,20.0,29.4,22.9,88.0,3.3,5.6,5.0,270.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285770,05-02-2015,20.0,28.4,23.7,81.0,2.7,7.8,4.0,310.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285771,06-02-2015,,,23.5,81.0,,,5.0,310.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285772,07-02-2015,,,22.3,85.0,27.3,,5.0,90.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285773,08-02-2015,20.0,26.5,21.7,89.0,46.1,6.2,3.0,90.0,0.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285774,09-02-2015,20.0,25.0,21.4,91.0,6.5,1.2,3.0,330.0,1.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285775,10-02-2015,20.0,26.4,22.4,86.0,8.4,1.0,4.0,310.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285776,11-02-2015,20.0,28.0,22.9,86.0,1.3,,5.0,330.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285777,12-02-2015,,28.8,23.1,85.0,10.2,5.2,4.0,300.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285778,13-02-2015,20.0,26.7,22.7,85.0,3.8,,5.0,340.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285779,14-02-2015,21.0,19.2,24.0,78.0,0.4,2.0,5.0,330.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285780,15-02-2015,21.0,30.4,24.1,76.0,,7.3,5.0,300.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285781,16-02-2015,21.0,30.2,24.3,79.0,1.8,9.1,4.0,330.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285782,17-02-2015,21.0,27.6,23.4,81.0,,6.0,6.0,273.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285783,18-02-2015,20.0,27.5,22.1,88.0,6.5,,3.0,290.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285784,19-02-2015,21.0,26.4,22.4,87.0,37.0,3.9,4.0,300.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285785,20-02-2015,19.0,27.8,22.7,80.0,1.5,0.5,4.0,330.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285786,21-02-2015,19.0,31.4,24.0,67.0,,0.9,5.0,310.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285787,22-02-2015,19.0,31.4,23.9,68.0,,,4.0,290.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285788,23-02-2015,20.0,29.4,23.8,70.0,,9.8,6.0,275.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285789,24-02-2015,20.0,30.5,24.1,72.0,0.0,5.5,5.0,330.0,3.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285790,25-02-2015,20.0,31.4,25.0,74.0,0.0,9.6,5.0,330.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285791,26-02-2015,21.0,31.4,24.5,72.0,0.0,9.9,4.0,300.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285792,27-02-2015,,29.6,24.6,79.0,,6.3,3.0,290.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285793,28-02-2015,23.0,,,,,3.5,4.0,13.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285794,01-03-2015,21.0,28.5,23.9,80.0,,3.6,5.0,360.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285795,02-03-2015,,29.6,23.3,81.0,,,5.0,330.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285796,03-03-2015,21.0,27.6,23.3,78.0,3.7,5.0,6.0,330.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285797,04-03-2015,22.0,28.8,23.3,,,6.7,4.0,350.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285798,05-03-2015,21.0,28.7,23.4,71.0,1.6,2.2,4.0,10.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285799,06-03-2015,20.0,29.0,23.6,74.0,3.8,4.7,5.0,280.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285800,07-03-2015,20.0,27.6,23.6,78.0,,7.3,5.0,330.0,3.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285801,08-03-2015,20.0,26.8,22.4,81.0,,,5.0,270.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285802,09-03-2015,20.0,29.2,23.2,76.0,2.6,3.5,5.0,328.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285803,10-03-2015,21.0,29.0,24.1,74.0,,,7.0,290.0,3.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285804,11-03-2015,21.0,29.5,22.8,80.0,0.1,7.0,3.0,330.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285805,12-03-2015,20.0,28.6,22.7,83.0,22.9,5.0,5.0,330.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285806,13-03-2015,,29.8,23.4,78.0,,,12.0,270.0,4.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285807,14-03-2015,19.0,29.0,24.6,72.0,,9.2,5.0,280.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285808,15-03-2015,21.0,30.5,24.1,77.0,0.5,4.4,4.0,237.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285809,16-03-2015,21.0,30.2,24.6,71.0,12.6,5.3,5.0,300.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285810,17-03-2015,20.0,30.8,23.7,76.0,,7.4,4.0,190.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285811,18-03-2015,,,24.5,79.0,1.3,,6.0,280.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285812,19-03-2015,20.0,28.4,24.0,81.0,10.0,6.5,2.0,340.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285813,20-03-2015,21.0,28.8,23.5,83.0,37.0,3.7,4.0,330.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285814,21-03-2015,21.0,28.7,23.8,85.0,11.2,2.4,4.0,360.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285815,22-03-2015,,,22.2,86.0,12.0,3.0,3.0,280.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285816,23-03-2015,20.0,29.8,23.5,85.0,,3.6,2.0,20.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285817,24-03-2015,20.0,26.8,22.6,89.0,,,2.0,180.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285818,25-03-2015,20.0,27.6,22.1,89.0,52.5,2.4,4.0,20.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285819,26-03-2015,,27.6,23.1,,4.0,,3.0,110.0,0.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285820,27-03-2015,20.0,,22.6,83.0,0.5,5.1,2.0,110.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285821,28-03-2015,,28.8,22.5,85.0,40.2,4.9,7.0,300.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285822,29-03-2015,19.0,29.6,24.1,81.0,30.0,6.7,3.0,300.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285823,30-03-2015,21.0,,,,1.5,,3.0,300.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285824,31-03-2015,,,24.2,82.0,16.5,2.8,4.0,270.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285825,01-04-2015,21.0,,24.0,83.0,,6.3,3.0,180.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285826,02-04-2015,21.0,26.4,22.2,,26.0,2.9,2.0,250.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285827,03-04-2015,21.0,27.6,22.7,,8.2,1.0,3.0,100.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285828,04-04-2015,21.0,29.2,23.3,87.0,9.8,1.8,4.0,120.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285829,05-04-2015,,,23.1,85.0,39.4,3.3,4.0,247.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285830,06-04-2015,20.0,29.2,23.6,80.0,,4.4,5.0,80.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285831,07-04-2015,20.0,28.0,23.3,,13.0,5.6,2.0,120.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285832,08-04-2015,21.0,28.2,22.9,84.0,0.7,4.0,3.0,330.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285833,09-04-2015,20.0,28.2,23.0,86.0,10.7,2.4,2.0,320.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285834,10-04-2015,,29.6,23.9,77.0,22.3,,3.0,250.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285835,11-04-2015,20.0,29.8,23.8,,,7.3,3.0,210.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285836,12-04-2015,20.0,29.8,23.2,81.0,,3.8,3.0,210.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285837,13-04-2015,20.0,29.8,23.0,,12.9,,4.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285838,14-04-2015,,30.8,23.2,,,1.8,4.0,265.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285839,15-04-2015,20.0,,23.7,,3.5,3.0,2.0,200.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285840,16-04-2015,20.0,,24.4,,5.8,5.7,3.0,90.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285841,17-04-2015,20.0,28.2,23.8,85.0,20.5,0.0,5.0,300.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285842,18-04-2015,21.0,27.6,24.0,82.0,46.5,,3.0,290.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285843,19-04-2015,20.0,,22.7,82.0,0.3,2.4,3.0,80.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285844,20-04-2015,20.0,,23.7,,0.5,,2.0,110.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285845,21-04-2015,21.0,,24.6,74.0,2.6,2.9,2.0,90.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285846,22-04-2015,21.0,29.8,23.5,80.0,0.2,6.0,6.0,90.0,3.0,NE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285847,23-04-2015,22.0,30.4,24.6,73.0,,5.9,6.0,274.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285848,24-04-2015,22.0,28.0,23.5,82.0,,6.9,6.0,290.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285849,25-04-2015,,26.0,22.4,82.0,7.5,,5.0,261.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285850,26-04-2015,,29.3,24.2,71.0,0.5,0.6,5.0,90.0,3.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285851,27-04-2015,21.0,28.8,24.4,,,,5.0,290.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285852,28-04-2015,,,25.1,69.0,0.1,5.0,6.0,301.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285853,29-04-2015,20.0,29.7,24.0,75.0,,6.8,3.0,320.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285854,30-04-2015,20.0,30.2,24.6,74.0,0.0,,5.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285855,01-05-2015,19.0,29.3,23.8,75.0,,6.7,2.0,300.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285856,02-05-2015,20.0,30.2,23.9,82.0,1.2,3.5,4.0,260.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285857,03-05-2015,21.0,30.2,22.2,90.0,1.8,3.6,3.0,320.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285858,04-05-2015,20.0,27.9,22.9,87.0,14.7,,3.0,160.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285859,05-05-2015,19.0,30.0,23.2,78.0,8.7,1.4,4.0,260.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285860,06-05-2015,19.0,29.4,23.7,77.0,9.5,7.5,3.0,150.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285861,07-05-2015,20.0,30.4,24.0,75.0,54.9,5.9,4.0,110.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285862,08-05-2015,19.0,30.4,23.0,75.0,,7.1,3.0,200.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285863,09-05-2015,21.0,29.8,23.7,80.0,6.9,4.6,3.0,80.0,1.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285864,10-05-2015,19.0,29.4,22.8,79.0,,6.8,3.0,135.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285865,11-05-2015,19.0,27.6,23.0,80.0,,6.4,3.0,20.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285866,12-05-2015,18.0,30.3,23.2,73.0,0.0,1.0,4.0,100.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285867,13-05-2015,18.0,30.2,23.1,82.0,0.0,5.7,3.0,130.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285868,14-05-2015,20.0,30.4,24.0,78.0,12.6,4.6,5.0,120.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285869,15-05-2015,20.0,29.4,23.9,,,7.9,5.0,280.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285870,16-05-2015,21.0,29.2,24.7,80.0,77.7,,3.0,290.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285871,17-05-2015,21.0,29.0,24.2,75.0,0.0,5.3,3.0,140.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285872,18-05-2015,21.0,29.2,24.3,79.0,0.4,6.2,3.0,250.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285873,19-05-2015,21.0,29.8,24.7,76.0,0.0,5.0,4.0,290.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285874,20-05-2015,19.0,31.4,23.8,,,7.8,4.0,146.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285875,21-05-2015,19.0,31.0,23.9,74.0,,9.8,4.0,290.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285876,22-05-2015,19.0,29.2,23.4,73.0,0.0,6.4,3.0,100.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285877,23-05-2015,18.0,29.6,22.9,70.0,0.0,8.6,4.0,270.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285878,24-05-2015,18.0,29.2,23.0,74.0,,9.9,5.0,260.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285879,25-05-2015,19.0,29.8,23.7,74.0,,6.1,4.0,79.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285880,26-05-2015,19.0,29.3,23.6,76.0,,8.4,3.0,280.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285881,27-05-2015,20.0,29.0,23.2,78.0,0.6,6.7,4.0,330.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285882,28-05-2015,,29.0,23.2,80.0,4.8,5.4,3.0,150.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285883,29-05-2015,19.0,29.6,23.4,79.0,8.3,5.1,3.0,160.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285884,30-05-2015,,30.6,23.0,,6.0,,3.0,97.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285885,31-05-2015,18.0,29.4,23.4,78.0,,8.7,3.0,90.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285886,01-06-2015,17.0,29.0,23.4,81.0,,6.2,3.0,150.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285887,02-06-2015,20.0,30.8,23.4,80.0,26.0,,4.0,140.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285888,03-06-2015,19.0,29.1,23.1,83.0,10.3,7.7,3.0,260.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285889,04-06-2015,20.0,29.6,23.7,76.0,0.9,,3.0,96.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285890,05-06-2015,20.0,30.4,24.4,75.0,,,5.0,80.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285891,06-06-2015,20.0,30.8,24.4,71.0,0.0,6.5,5.0,160.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285892,07-06-2015,,30.6,23.7,79.0,0.0,9.0,3.0,60.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285893,08-06-2015,,29.4,24.1,75.0,,4.6,4.0,50.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285894,09-06-2015,,27.6,22.8,82.0,0.0,4.6,2.0,290.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285895,10-06-2015,20.0,28.6,21.9,88.0,13.2,,2.0,330.0,0.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285896,11-06-2015,20.0,29.4,23.9,79.0,,,2.0,240.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285897,12-06-2015,18.0,29.9,22.8,69.0,,7.1,5.0,90.0,2.0,S ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
285898,13-06-2015,17.0,29.8,23.0,70.0,0.0,6.7,3.0,290.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
